Time | N/A | N/A | N/A | N/A | N/A | N/A | _Vind,_kias | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | elev,stick | ailrn,stick | ruddr,stick | N/A | N/A | N/A | N/A | N/A | N/A | ___Q,rad/s | ___P,rad/s | ___R,rad/s | N/A | N/A | N/A | N/A | N/A | N/A | pitch,__deg | _roll,__deg | N/A | hding,__mag | N/A | N/A | N/A | N/A | N/A | N/A | _beta,__deg | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | __alt,ftmsl | N/A | N/A | N/A | N/A | N/A | N/A | thro1,_part | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | trq_1,ftlb | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | rpm_1,_prop | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | ptch1,__deg | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N1__1,_pcnt | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N2__1,_pcnt | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | ITT_1,__deg | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | v-spd,__fpm | N/A | N/A | N/A | N/A | N/A | N/A |
606.069 | 0.000 | -999.000 | 20.548 | 12.548 | 197.305 | 0.000 | 150.836 | 153.603 | 179.099 | 167.801 | -999.000 | 173.579 | 206.103 | 206.103 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 0.002 | -0.015 | 0.014 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -9.648 | 8.227 | 303.435 | 288.091 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 10.726 | -1.376 | 303.260 | -20.459 | -999.000 | -999.000 | -999.000 | 0.570 | 0.000 | 47.452 | -122.326 | 10,129.520 | 9,892.652 | 1.000 | 10,233.530 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 6,035.617 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 399.870 | 2,453.188 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.726 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 96.780 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 96.821 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 697.747 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 167.801 | -6,339.692 | -999.000 | -1,063,809.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
606.169 | 0.000 | -999.000 | 20.548 | 12.548 | 197.305 | 0.000 | 150.885 | 153.648 | 179.121 | 167.828 | -999.000 | 173.635 | 206.129 | 206.129 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 0.002 | -0.015 | 0.014 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -9.648 | 8.128 | 303.517 | 288.174 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 10.720 | -1.375 | 303.362 | -20.454 | -999.000 | -999.000 | -999.000 | 0.578 | 0.000 | 47.452 | -122.327 | 10,118.910 | 9,881.565 | 1.000 | 10,222.890 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 6,041.903 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 399.863 | 2,453.148 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.726 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 96.790 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 96.818 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 697.891 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 167.828 | -6,338.987 | -999.000 | -1,063,859.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
606.370 | 0.000 | -999.000 | 20.548 | 12.548 | 197.305 | 0.000 | 150.981 | 153.738 | 179.166 | 167.881 | -999.000 | 173.746 | 206.180 | 206.180 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 0.001 | -0.015 | 0.014 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -9.651 | 7.931 | 303.678 | 288.334 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 10.706 | -1.373 | 303.562 | -20.444 | -999.000 | -999.000 | -999.000 | 0.593 | 0.000 | 47.452 | -122.327 | 10,097.670 | 9,859.448 | 1.000 | 10,201.630 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 6,053.382 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 399.860 | 2,453.127 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.726 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 96.807 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 96.817 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 698.177 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 167.881 | -6,337.402 | -999.000 | -1,063,930.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
606.521 | 0.000 | -999.000 | 20.548 | 12.548 | 197.305 | 0.000 | 151.053 | 153.804 | 179.198 | 167.920 | -999.000 | 173.829 | 206.218 | 206.218 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 0.001 | -0.015 | 0.013 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -9.655 | 7.783 | 303.796 | 288.452 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 10.695 | -1.371 | 303.709 | -20.436 | -999.000 | -999.000 | -999.000 | 0.604 | 0.000 | 47.452 | -122.327 | 10,081.750 | 9,843.582 | 1.000 | 10,185.680 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 6,059.794 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 399.853 | 2,453.086 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.727 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 96.814 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 96.816 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 698.374 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 167.920 | -6,336.336 | -999.000 | -1,063,997.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
606.672 | 0.000 | -999.000 | 20.549 | 12.549 | 197.305 | 0.000 | 151.125 | 153.872 | 179.232 | 167.957 | -999.000 | 173.912 | 206.257 | 206.257 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 0.001 | -0.015 | 0.013 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -9.658 | 7.636 | 303.912 | 288.568 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 10.687 | -1.368 | 303.853 | -20.431 | -999.000 | -999.000 | -999.000 | 0.615 | 0.000 | 47.452 | -122.327 | 10,065.830 | 9,827.511 | 1.000 | 10,169.740 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 6,066.475 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 399.827 | 2,452.926 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.728 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 96.822 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 96.811 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 698.564 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 167.957 | -6,336.049 | -999.000 | -1,064,183.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
606.772 | 0.000 | -999.000 | 20.549 | 12.549 | 197.305 | 0.000 | 151.173 | 153.916 | 179.254 | 167.981 | -999.000 | 173.967 | 206.282 | 206.282 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 0.001 | -0.015 | 0.013 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -9.659 | 7.539 | 303.988 | 288.644 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 10.682 | -1.367 | 303.948 | -20.428 | -999.000 | -999.000 | -999.000 | 0.623 | 0.000 | 47.452 | -122.327 | 10,055.220 | 9,816.718 | 1.000 | 10,159.120 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 6,072.385 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 399.812 | 2,452.834 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.728 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 96.831 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 96.807 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 698.698 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 167.981 | -6,335.830 | -999.000 | -1,064,301.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
606.973 | 0.000 | -999.000 | 20.549 | 12.549 | 197.305 | 0.000 | 151.268 | 154.006 | 179.299 | 168.031 | -999.000 | 174.076 | 206.334 | 206.334 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 0.001 | -0.015 | 0.013 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -9.663 | 7.345 | 304.138 | 288.794 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 10.671 | -1.364 | 304.134 | -20.420 | -999.000 | -999.000 | -999.000 | 0.637 | 0.000 | 47.452 | -122.327 | 10,033.990 | 9,795.327 | 1.000 | 10,137.870 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 6,086.360 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 399.779 | 2,452.628 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.729 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 96.852 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 96.799 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 698.982 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 168.031 | -6,335.227 | -999.000 | -1,064,516.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
607.124 | 0.000 | -999.000 | 20.549 | 12.549 | 197.305 | 0.000 | 151.339 | 154.071 | 179.329 | 168.074 | -999.000 | 174.158 | 206.369 | 206.369 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 0.001 | -0.019 | 0.012 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -9.667 | 7.185 | 304.247 | 288.903 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 10.655 | -1.359 | 304.271 | -20.408 | -999.000 | -999.000 | -999.000 | 0.646 | 0.000 | 47.452 | -122.327 | 10,018.080 | 9,779.204 | 1.000 | 10,121.940 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 6,096.505 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 399.797 | 2,452.743 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.730 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 96.869 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 96.800 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 699.200 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 168.074 | -6,332.590 | -999.000 | -1,064,341.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
607.275 | 0.000 | -999.000 | 20.549 | 12.549 | 197.305 | 0.000 | 151.410 | 154.135 | 179.360 | 168.113 | -999.000 | 174.240 | 206.403 | 206.403 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 0.001 | -0.023 | 0.011 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -9.672 | 6.981 | 304.348 | 289.004 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 10.641 | -1.350 | 304.406 | -20.398 | -999.000 | -999.000 | -999.000 | 0.655 | 0.000 | 47.452 | -122.328 | 10,002.170 | 9,763.126 | 1.000 | 10,106.010 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 6,102.115 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 399.794 | 2,452.724 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.734 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 96.875 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 96.800 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 699.389 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 168.113 | -6,330.569 | -999.000 | -1,064,252.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
607.426 | 0.000 | -999.000 | 20.549 | 12.549 | 197.305 | 0.000 | 151.481 | 154.200 | 179.390 | 168.151 | -999.000 | 174.322 | 206.438 | 206.438 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 0.000 | -0.024 | 0.010 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -9.678 | 6.757 | 304.438 | 289.094 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 10.628 | -1.346 | 304.537 | -20.389 | -999.000 | -999.000 | -999.000 | 0.667 | 0.000 | 47.452 | -122.328 | 9,986.269 | 9,746.973 | 1.000 | 10,090.090 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 6,108.053 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 399.776 | 2,452.612 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.735 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 96.881 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 96.796 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 699.568 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 168.151 | -6,329.024 | -999.000 | -1,064,233.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
607.576 | 0.000 | -999.000 | 20.549 | 12.549 | 197.305 | 0.000 | 151.552 | 154.265 | 179.421 | 168.190 | -999.000 | 174.403 | 206.474 | 206.474 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 0.000 | -0.023 | 0.009 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -9.684 | 6.538 | 304.518 | 289.174 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 10.613 | -1.348 | 304.665 | -20.380 | -999.000 | -999.000 | -999.000 | 0.681 | 0.000 | 47.452 | -122.328 | 9,970.368 | 9,730.918 | 1.000 | 10,074.170 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 6,116.244 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 399.749 | 2,452.446 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.731 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 96.892 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 96.790 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 699.758 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 168.190 | -6,327.492 | -999.000 | -1,064,219.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
607.727 | 0.000 | -999.000 | 20.549 | 12.549 | 197.305 | 0.000 | 151.623 | 154.330 | 179.452 | 168.228 | -999.000 | 174.485 | 206.509 | 206.509 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 0.000 | -0.023 | 0.009 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -9.691 | 6.325 | 304.594 | 289.250 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 10.598 | -1.352 | 304.789 | -20.372 | -999.000 | -999.000 | -999.000 | 0.692 | 0.000 | 47.452 | -122.328 | 9,954.473 | 9,714.825 | 1.000 | 10,058.250 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 6,126.419 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 399.720 | 2,452.271 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.728 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 96.907 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 96.784 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 699.961 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 168.228 | -6,326.186 | -999.000 | -1,064,239.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
607.828 | 0.000 | -999.000 | 20.549 | 12.549 | 197.305 | 0.000 | 151.670 | 154.373 | 179.473 | 168.252 | -999.000 | 174.539 | 206.534 | 206.534 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 0.000 | -0.023 | 0.009 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -9.696 | 6.185 | 304.645 | 289.301 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 10.588 | -1.352 | 304.869 | -20.367 | -999.000 | -999.000 | -999.000 | 0.699 | 0.000 | 47.452 | -122.328 | 9,943.876 | 9,704.087 | 1.000 | 10,047.640 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 6,134.151 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 399.701 | 2,452.151 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.728 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 96.920 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 96.779 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 700.103 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 168.252 | -6,325.556 | -999.000 | -1,064,289.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
607.928 | 0.000 | -999.000 | 20.549 | 12.549 | 197.305 | 0.000 | 151.717 | 154.417 | 179.494 | 168.277 | -999.000 | 174.593 | 206.558 | 206.558 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 0.000 | -0.023 | 0.009 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -9.701 | 6.044 | 304.696 | 289.352 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 10.580 | -1.350 | 304.947 | -20.363 | -999.000 | -999.000 | -999.000 | 0.705 | 0.000 | 47.452 | -122.328 | 9,933.281 | 9,693.419 | 1.000 | 10,037.030 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 6,142.586 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 399.684 | 2,452.046 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.729 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 96.934 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 96.775 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 700.253 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 168.277 | -6,324.948 | -999.000 | -1,064,342.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
608.029 | 0.000 | -999.000 | 20.549 | 12.549 | 197.305 | 0.000 | 151.765 | 154.461 | 179.515 | 168.300 | -999.000 | 174.647 | 206.582 | 206.582 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 0.000 | -0.023 | 0.009 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -9.706 | 5.902 | 304.748 | 289.404 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 10.572 | -1.347 | 305.024 | -20.360 | -999.000 | -999.000 | -999.000 | 0.712 | 0.000 | 47.453 | -122.328 | 9,922.688 | 9,682.666 | 1.000 | 10,026.420 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 6,151.136 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 399.667 | 2,451.945 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.732 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 96.948 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 96.770 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 700.406 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 168.300 | -6,324.831 | -999.000 | -1,064,468.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
608.179 | 0.000 | -999.000 | 20.549 | 12.549 | 197.305 | 0.000 | 151.835 | 154.527 | 179.547 | 168.334 | -999.000 | 174.729 | 206.619 | 206.619 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 0.000 | -0.023 | 0.009 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -9.715 | 5.690 | 304.826 | 289.482 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 10.562 | -1.339 | 305.137 | -20.356 | -999.000 | -999.000 | -999.000 | 0.723 | 0.000 | 47.453 | -122.328 | 9,906.796 | 9,666.562 | 1.000 | 10,010.510 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 6,163.856 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 399.648 | 2,451.830 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.735 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 96.970 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 96.765 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 700.642 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 168.334 | -6,324.927 | -999.000 | -1,064,698.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
