Time | N/A | N/A | N/A | N/A | N/A | N/A | _Vind,_kias | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | elev,stick | ailrn,stick | ruddr,stick | N/A | N/A | N/A | N/A | N/A | N/A | ___Q,rad/s | ___P,rad/s | ___R,rad/s | N/A | N/A | N/A | N/A | N/A | N/A | pitch,__deg | _roll,__deg | N/A | hding,__mag | N/A | N/A | N/A | N/A | N/A | N/A | _beta,__deg | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | __alt,ftmsl | N/A | N/A | N/A | N/A | N/A | N/A | thro1,_part | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | trq_1,ftlb | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | rpm_1,_prop | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | ptch1,__deg | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N1__1,_pcnt | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N2__1,_pcnt | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | ITT_1,__deg | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | v-spd,__fpm | N/A | N/A | N/A | N/A | N/A | N/A |
638.027 | 0.000 | -999.000 | 20.557 | 12.557 | 197.314 | 0.000 | 121.721 | 128.503 | 144.194 | 122.544 | -999.000 | 140.074 | 165.935 | 165.935 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -0.043 | -0.009 | -0.003 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -22.868 | -2.087 | 301.638 | 286.289 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 8.999 | -1.248 | 303.490 | -31.804 | -999.000 | -999.000 | -999.000 | 1.559 | 0.000 | 47.462 | -122.348 | 7,665.764 | 7,317.032 | 1.000 | 7,781.525 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 4,689.864 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 404.343 | 2,480.632 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.756 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 92.480 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 97.911 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 627.395 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 122.544 | -7,695.597 | -999.000 | -943,051.400 | -999.000 | -999.000 | -999.000 | -999.000 | 
638.177 | 0.000 | -999.000 | 20.557 | 12.557 | 197.314 | 0.000 | 122.527 | 129.382 | 145.137 | 122.873 | -999.000 | 141.001 | 167.021 | 167.021 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -0.042 | -0.010 | -0.003 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -23.239 | -2.162 | 301.622 | 286.272 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 8.983 | -1.239 | 303.482 | -32.156 | -999.000 | -999.000 | -999.000 | 1.586 | 0.000 | 47.462 | -122.348 | 7,646.251 | 7,297.095 | 1.000 | 7,764.152 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 4,748.544 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 404.180 | 2,479.632 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.758 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 92.627 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 97.872 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 628.678 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 122.873 | -7,822.672 | -999.000 | -961,192.200 | -999.000 | -999.000 | -999.000 | -999.000 | 
638.328 | 0.000 | -999.000 | 20.557 | 12.557 | 197.314 | 0.000 | 123.345 | 130.270 | 146.088 | 123.210 | -999.000 | 141.942 | 168.115 | 168.115 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -0.041 | -0.010 | -0.003 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -23.600 | -2.239 | 301.604 | 286.254 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 8.968 | -1.229 | 303.474 | -32.500 | -999.000 | -999.000 | -999.000 | 1.614 | 0.000 | 47.462 | -122.348 | 7,626.420 | 7,276.906 | 1.000 | 7,746.448 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 4,808.499 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 404.016 | 2,478.622 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.759 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 92.775 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 97.832 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 629.995 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 123.210 | -7,948.802 | -999.000 | -979,370.800 | -999.000 | -999.000 | -999.000 | -999.000 | 
638.529 | 0.000 | -999.000 | 20.557 | 12.557 | 197.314 | 0.000 | 124.452 | 131.465 | 147.368 | 123.673 | -999.000 | 143.217 | 169.588 | 169.588 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -0.040 | -0.010 | -0.004 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -24.065 | -2.344 | 301.579 | 286.229 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 8.948 | -1.217 | 303.463 | -32.943 | -999.000 | -999.000 | -999.000 | 1.653 | 0.000 | 47.462 | -122.348 | 7,599.488 | 7,249.520 | 1.000 | 7,722.332 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 4,890.302 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 403.794 | 2,477.263 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.762 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 92.975 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 97.779 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 631.805 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 123.673 | -8,115.504 | -999.000 | -1,003,669.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
638.680 | 0.000 | -999.000 | 20.557 | 12.557 | 197.314 | 0.000 | 125.295 | 132.370 | 148.335 | 124.030 | -999.000 | 144.187 | 170.701 | 170.701 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -0.038 | -0.010 | -0.004 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -24.403 | -2.424 | 301.559 | 286.210 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 8.934 | -1.208 | 303.453 | -33.264 | -999.000 | -999.000 | -999.000 | 1.685 | 0.000 | 47.462 | -122.348 | 7,578.924 | 7,228.443 | 1.000 | 7,703.865 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 4,952.970 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 403.626 | 2,476.233 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.763 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 93.127 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 97.738 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 633.200 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 124.030 | -8,239.388 | -999.000 | -1,021,934.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
638.831 | 0.000 | -999.000 | 20.557 | 12.557 | 197.314 | 0.000 | 126.147 | 133.281 | 149.308 | 124.394 | -999.000 | 145.168 | 171.821 | 171.821 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -0.036 | -0.011 | -0.004 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -24.723 | -2.508 | 301.539 | 286.189 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 8.929 | -1.199 | 303.443 | -33.578 | -999.000 | -999.000 | -999.000 | 1.717 | 0.000 | 47.462 | -122.348 | 7,558.050 | 7,207.309 | 1.000 | 7,685.075 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 5,016.719 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 403.457 | 2,475.194 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.765 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 93.279 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 97.698 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 634.629 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 124.394 | -8,362.465 | -999.000 | -1,040,244.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
639.032 | 0.000 | -999.000 | 20.558 | 12.558 | 197.314 | 0.000 | 127.298 | 134.506 | 150.614 | 124.897 | -999.000 | 146.492 | 173.324 | 173.324 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -0.034 | -0.012 | -0.004 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -25.124 | -2.626 | 301.509 | 286.159 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 8.932 | -1.186 | 303.429 | -33.978 | -999.000 | -999.000 | -999.000 | 1.762 | 0.000 | 47.462 | -122.349 | 7,529.741 | 7,178.400 | 1.000 | 7,659.521 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 5,103.156 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 403.237 | 2,473.847 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.769 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 93.484 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 97.644 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 636.582 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 124.897 | -8,524.290 | -999.000 | -1,064,658.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
639.182 | 0.000 | -999.000 | 20.558 | 12.558 | 197.314 | 0.000 | 128.170 | 135.430 | 151.599 | 125.287 | -999.000 | 147.496 | 174.457 | 174.457 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -0.033 | -0.012 | -0.004 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -25.413 | -2.719 | 301.486 | 286.136 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 8.933 | -1.176 | 303.417 | -34.266 | -999.000 | -999.000 | -999.000 | 1.797 | 0.000 | 47.462 | -122.349 | 7,508.156 | 7,156.460 | 1.000 | 7,639.983 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 5,167.968 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 403.079 | 2,472.879 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.771 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 93.636 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 97.605 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 638.077 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 125.287 | -8,643.762 | -999.000 | -1,082,951.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
639.434 | 0.000 | -999.000 | 20.558 | 12.558 | 197.314 | 0.000 | 129.641 | 136.980 | 153.247 | 125.960 | -999.000 | 149.188 | 176.354 | 176.354 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -0.031 | -0.012 | -0.004 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -25.877 | -2.875 | 301.442 | 286.092 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 8.928 | -1.161 | 303.395 | -34.721 | -999.000 | -999.000 | -999.000 | 1.856 | 0.000 | 47.462 | -122.349 | 7,471.521 | 7,119.241 | 1.000 | 7,606.719 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 5,274.875 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 402.813 | 2,471.247 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.773 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 93.883 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 97.541 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 640.608 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 125.960 | -8,839.389 | -999.000 | -1,113,405.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
639.635 | 0.000 | -999.000 | 20.558 | 12.558 | 197.314 | 0.000 | 130.831 | 138.227 | 154.571 | 126.515 | -999.000 | 150.557 | 177.877 | 177.877 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -0.030 | -0.013 | -0.005 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -26.229 | -3.001 | 301.403 | 286.053 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 8.924 | -1.151 | 303.376 | -35.066 | -999.000 | -999.000 | -999.000 | 1.903 | 0.000 | 47.462 | -122.349 | 7,441.629 | 7,088.872 | 1.000 | 7,579.482 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 5,361.503 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 402.587 | 2,469.861 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.774 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 94.080 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 97.488 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 642.675 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 126.515 | -8,992.933 | -999.000 | -1,137,744.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
639.785 | 0.000 | -999.000 | 20.558 | 12.558 | 197.314 | 0.000 | 131.730 | 139.165 | 155.565 | 126.943 | -999.000 | 151.592 | 179.021 | 179.021 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -0.028 | -0.013 | -0.005 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -26.481 | -3.097 | 301.371 | 286.022 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 8.922 | -1.144 | 303.360 | -35.313 | -999.000 | -999.000 | -999.000 | 1.938 | 0.000 | 47.462 | -122.349 | 7,418.875 | 7,065.600 | 1.000 | 7,558.694 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 5,428.665 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 402.412 | 2,468.784 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.775 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 94.230 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 97.445 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 644.262 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 126.943 | -9,106.359 | -999.000 | -1,155,984.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
639.936 | 0.000 | -999.000 | 20.558 | 12.558 | 197.314 | 0.000 | 132.635 | 140.106 | 156.561 | 127.380 | -999.000 | 152.634 | 180.167 | 180.167 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -0.027 | -0.013 | -0.005 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -26.724 | -3.195 | 301.339 | 285.990 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 8.919 | -1.137 | 303.343 | -35.550 | -999.000 | -999.000 | -999.000 | 1.972 | 0.000 | 47.462 | -122.349 | 7,395.839 | 7,044.835 | 1.000 | 7,537.602 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 5,497.847 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 402.236 | 2,467.706 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.777 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 94.385 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 97.403 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 645.882 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 127.380 | -9,218.103 | -999.000 | -1,174,199.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
640.137 | 0.000 | -999.000 | 20.558 | 12.558 | 197.314 | 0.000 | 133.849 | 141.363 | 157.890 | 127.977 | -999.000 | 154.031 | 181.697 | 181.697 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -0.026 | -0.013 | -0.005 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -27.033 | -3.330 | 301.297 | 285.947 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 8.914 | -1.125 | 303.319 | -35.851 | -999.000 | -999.000 | -999.000 | 2.019 | 0.000 | 47.463 | -122.349 | 7,364.691 | 7,015.353 | 1.000 | 7,509.009 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 5,592.486 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 402.000 | 2,466.260 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.780 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 94.593 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 97.346 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 648.092 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 127.977 | -9,364.646 | -999.000 | -1,198,456.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
640.288 | 0.000 | -999.000 | 20.558 | 12.558 | 197.314 | 0.000 | 134.765 | 142.307 | 158.887 | 128.432 | -999.000 | 155.085 | 182.844 | 182.844 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -0.025 | -0.014 | -0.005 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -27.254 | -3.433 | 301.265 | 285.916 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 8.912 | -1.114 | 303.299 | -36.067 | -999.000 | -999.000 | -999.000 | 2.055 | 0.000 | 47.463 | -122.349 | 7,341.010 | 6,992.924 | 1.000 | 7,487.218 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 5,664.890 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 401.823 | 2,465.172 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.783 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 94.751 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 97.303 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 649.785 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 128.432 | -9,472.909 | -999.000 | -1,216,629.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
640.439 | 0.000 | -999.000 | 20.558 | 12.558 | 197.314 | 0.000 | 135.685 | 143.252 | 159.883 | 128.896 | -999.000 | 156.144 | 183.990 | 183.990 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -0.024 | -0.014 | -0.005 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -27.465 | -3.537 | 301.234 | 285.884 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 8.911 | -1.103 | 303.279 | -36.275 | -999.000 | -999.000 | -999.000 | 2.093 | 0.000 | 47.463 | -122.350 | 7,317.060 | 6,970.221 | 1.000 | 7,465.134 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 5,738.357 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 401.646 | 2,464.084 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.785 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 94.910 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 97.260 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 651.507 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 128.896 | -9,579.651 | -999.000 | -1,234,776.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
640.589 | 0.000 | -999.000 | 20.558 | 12.558 | 197.314 | 0.000 | 136.608 | 144.197 | 160.879 | 129.368 | -999.000 | 157.206 | 185.136 | 185.136 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -0.023 | -0.014 | -0.005 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -27.668 | -3.643 | 301.201 | 285.851 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 8.910 | -1.092 | 303.258 | -36.473 | -999.000 | -999.000 | -999.000 | 2.131 | 0.000 | 47.463 | -122.350 | 7,292.844 | 6,947.324 | 1.000 | 7,442.759 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 5,812.591 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 401.471 | 2,463.009 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.788 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 95.069 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 97.218 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 653.257 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 129.368 | -9,684.707 | -999.000 | -1,252,890.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
